X,Y,Z
1.192876815795898438e+01,0.000000000000000000e+00,3.875891447067260742e+00
3.686191797256469727e+00,1.134493255615234375e+01,3.875891447067260742e+00
-9.650576591491699219e+00,7.011553764343261719e+00,3.875891447067260742e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,3.875891447067260742e+00
3.686193704605102539e+00,-1.134493255615234375e+01,3.875891447067260742e+00
1.192876815795898438e+01,2.085692131004179828e-06,3.875891447067260742e+00
1.192876815795898438e+01,0.000000000000000000e+00,3.875891447067260742e+00
3.686191797256469727e+00,1.134493255615234375e+01,3.875891447067260742e+00
-9.650576591491699219e+00,7.011553764343261719e+00,3.875891447067260742e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,3.875891447067260742e+00
3.686193704605102539e+00,-1.134493255615234375e+01,3.875891447067260742e+00
1.192876815795898438e+01,2.085692131004179828e-06,3.875891447067260742e+00
1.192876815795898438e+01,0.000000000000000000e+00,-3.875892162322998047e+00
3.686191797256469727e+00,1.134493255615234375e+01,-3.875892162322998047e+00
-9.650576591491699219e+00,7.011553764343261719e+00,-3.875892162322998047e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,-3.875892162322998047e+00
3.686193704605102539e+00,-1.134493255615234375e+01,-3.875892162322998047e+00
1.192876815795898438e+01,2.085692131004179828e-06,-3.875892162322998047e+00
1.192876815795898438e+01,0.000000000000000000e+00,-3.875892162322998047e+00
3.686191797256469727e+00,1.134493255615234375e+01,-3.875892162322998047e+00
-9.650576591491699219e+00,7.011553764343261719e+00,-3.875892162322998047e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,-3.875892162322998047e+00
3.686193704605102539e+00,-1.134493255615234375e+01,-3.875892162322998047e+00
1.192876815795898438e+01,2.085692131004179828e-06,-3.875892162322998047e+00
1.192876815795898438e+01,0.000000000000000000e+00,-3.875892162322998047e+00
3.686191797256469727e+00,1.134493255615234375e+01,-3.875892162322998047e+00
-9.650576591491699219e+00,7.011553764343261719e+00,-3.875892162322998047e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,-3.875892162322998047e+00
3.686193704605102539e+00,-1.134493255615234375e+01,-3.875892162322998047e+00
1.192876815795898438e+01,2.085692131004179828e-06,-3.875892162322998047e+00
1.192876815795898438e+01,0.000000000000000000e+00,-3.875892162322998047e+00
3.686191797256469727e+00,1.134493255615234375e+01,-3.875892162322998047e+00
-9.650576591491699219e+00,7.011553764343261719e+00,-3.875892162322998047e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,-3.875892162322998047e+00
3.686193704605102539e+00,-1.134493255615234375e+01,-3.875892162322998047e+00
1.192876815795898438e+01,2.085692131004179828e-06,-3.875892162322998047e+00
1.192876815795898438e+01,0.000000000000000000e+00,-3.875892162322998047e+00
3.686191797256469727e+00,1.134493255615234375e+01,-3.875892162322998047e+00
-9.650576591491699219e+00,7.011553764343261719e+00,-3.875892162322998047e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,-3.875892162322998047e+00
3.686193704605102539e+00,-1.134493255615234375e+01,-3.875892162322998047e+00
1.192876815795898438e+01,2.085692131004179828e-06,-3.875892162322998047e+00
1.192876815795898438e+01,0.000000000000000000e+00,-3.875892162322998047e+00
3.686191797256469727e+00,1.134493255615234375e+01,-3.875892162322998047e+00
-9.650576591491699219e+00,7.011553764343261719e+00,-3.875892162322998047e+00
-9.650575637817382812e+00,-7.011554718017578125e+00,-3.875892162322998047e+00
3.686193704605102539e+00,-1.134493255615234375e+01,-3.875892162322998047e+00
1.192876815795898438e+01,2.085692131004179828e-06,-3.875892162322998047e+00
7.372384071350097656e+00,0.000000000000000000e+00,-1.014721679687500000e+01
2.278191804885864258e+00,7.011554241180419922e+00,-1.014721679687500000e+01
-5.964384078979492188e+00,4.333378791809082031e+00,-1.014721679687500000e+01
-5.964383602142333984e+00,-4.333378791809082031e+00,-1.014721679687500000e+01
2.278192996978759766e+00,-7.011553764343261719e+00,-1.014721679687500000e+01
7.372384071350097656e+00,1.289028546125337016e-06,-1.014721679687500000e+01
7.372384071350097656e+00,0.000000000000000000e+00,-1.014721679687500000e+01
2.278191804885864258e+00,7.011554241180419922e+00,-1.014721679687500000e+01
-5.964384078979492188e+00,4.333378791809082031e+00,-1.014721679687500000e+01
-5.964383602142333984e+00,-4.333378791809082031e+00,-1.014721679687500000e+01
2.278192996978759766e+00,-7.011553764343261719e+00,-1.014721679687500000e+01
7.372384071350097656e+00,1.289028546125337016e-06,-1.014721679687500000e+01
7.372384071350097656e+00,0.000000000000000000e+00,-1.014721679687500000e+01
2.278191804885864258e+00,7.011554241180419922e+00,-1.014721679687500000e+01
-5.964384078979492188e+00,4.333378791809082031e+00,-1.014721679687500000e+01
-5.964383602142333984e+00,-4.333378791809082031e+00,-1.014721679687500000e+01
2.278192996978759766e+00,-7.011553764343261719e+00,-1.014721679687500000e+01
7.372384071350097656e+00,1.289028546125337016e-06,-1.014721679687500000e+01
7.372384071350097656e+00,0.000000000000000000e+00,-1.014721679687500000e+01
2.278191804885864258e+00,7.011554241180419922e+00,-1.014721679687500000e+01
-5.964384078979492188e+00,4.333378791809082031e+00,-1.014721679687500000e+01
-5.964383602142333984e+00,-4.333378791809082031e+00,-1.014721679687500000e+01
2.278192996978759766e+00,-7.011553764343261719e+00,-1.014721679687500000e+01
7.372384071350097656e+00,1.289028546125337016e-06,-1.014721679687500000e+01
7.372384071350097656e+00,0.000000000000000000e+00,-1.014721679687500000e+01
2.278191804885864258e+00,7.011554241180419922e+00,-1.014721679687500000e+01
-5.964384078979492188e+00,4.333378791809082031e+00,-1.014721679687500000e+01
-5.964383602142333984e+00,-4.333378791809082031e+00,-1.014721679687500000e+01
2.278192996978759766e+00,-7.011553764343261719e+00,-1.014721679687500000e+01
7.372384071350097656e+00,1.289028546125337016e-06,-1.014721679687500000e+01
7.372384071350097656e+00,0.000000000000000000e+00,-1.014721679687500000e+01
2.278191804885864258e+00,7.011554241180419922e+00,-1.014721679687500000e+01
-5.964384078979492188e+00,4.333378791809082031e+00,-1.014721679687500000e+01
-5.964383602142333984e+00,-4.333378791809082031e+00,-1.014721679687500000e+01
2.278192996978759766e+00,-7.011553764343261719e+00,-1.014721679687500000e+01
7.372384071350097656e+00,1.289028546125337016e-06,-1.014721679687500000e+01
-1.096513187803793699e-06,-0.000000000000000000e+00,-1.254264926910400391e+01
-3.388411755622655619e-07,-1.042846065502089914e-06,-1.254264926910400391e+01
8.870978263075812720e-07,-6.445142730626685079e-07,-1.254264926910400391e+01
8.870977694641624112e-07,6.445143299060873687e-07,-1.254264926910400391e+01
-3.388413460925221443e-07,1.042845951815252192e-06,-1.254264926910400391e+01
-1.096513187803793699e-06,-1.917204594950941421e-13,-1.254264926910400391e+01
-1.096513187803793699e-06,-0.000000000000000000e+00,-1.254264926910400391e+01
-3.388411755622655619e-07,-1.042846065502089914e-06,-1.254264926910400391e+01
8.870978263075812720e-07,-6.445142730626685079e-07,-1.254264926910400391e+01
8.870977694641624112e-07,6.445143299060873687e-07,-1.254264926910400391e+01
-3.388413460925221443e-07,1.042845951815252192e-06,-1.254264926910400391e+01
-1.096513187803793699e-06,-1.917204594950941421e-13,-1.254264926910400391e+01
-1.096513187803793699e-06,-0.000000000000000000e+00,-1.254264926910400391e+01
-3.388411755622655619e-07,-1.042846065502089914e-06,-1.254264926910400391e+01
8.870978263075812720e-07,-6.445142730626685079e-07,-1.254264926910400391e+01
8.870977694641624112e-07,6.445143299060873687e-07,-1.254264926910400391e+01
-3.388413460925221443e-07,1.042845951815252192e-06,-1.254264926910400391e+01
-1.096513187803793699e-06,-1.917204594950941421e-13,-1.254264926910400391e+01
-1.096513187803793699e-06,-0.000000000000000000e+00,-1.254264926910400391e+01
-3.388411755622655619e-07,-1.042846065502089914e-06,-1.254264926910400391e+01
8.870978263075812720e-07,-6.445142730626685079e-07,-1.254264926910400391e+01
8.870977694641624112e-07,6.445143299060873687e-07,-1.254264926910400391e+01
-3.388413460925221443e-07,1.042845951815252192e-06,-1.254264926910400391e+01
-1.096513187803793699e-06,-1.917204594950941421e-13,-1.254264926910400391e+01
-1.096513187803793699e-06,-0.000000000000000000e+00,-1.254264926910400391e+01
-3.388411755622655619e-07,-1.042846065502089914e-06,-1.254264926910400391e+01
8.870978263075812720e-07,-6.445142730626685079e-07,-1.254264926910400391e+01
8.870977694641624112e-07,6.445143299060873687e-07,-1.254264926910400391e+01
-3.388413460925221443e-07,1.042845951815252192e-06,-1.254264926910400391e+01
-1.096513187803793699e-06,-1.917204594950941421e-13,-1.254264926910400391e+01
-1.096513187803793699e-06,-0.000000000000000000e+00,-1.254264926910400391e+01
-3.388411755622655619e-07,-1.042846065502089914e-06,-1.254264926910400391e+01
8.870978263075812720e-07,-6.445142730626685079e-07,-1.254264926910400391e+01
8.870977694641624112e-07,6.445143299060873687e-07,-1.254264926910400391e+01
-3.388413460925221443e-07,1.042845951815252192e-06,-1.254264926910400391e+01
-1.096513187803793699e-06,-1.917204594950941421e-13,-1.254264926910400391e+01
